Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Nuts Distribuidora Almacentro,,In-store shopping   In-store pickup   Delivery,+57 310 8153548,"Cra. 43A #34-95 Local 299A, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,art_workshops
Vitantegral Mercado Saludable,,In-store pickup   Delivery,+57 302 2798531,"Cra. 42 #43 #5 Sur, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,Yes,Yes,Grocery store,,No reviews available,art_workshops
Tienda De Comercio Justo Colyflor - Fundación Colyflor,tiendacolyflor.com,In-store pickup   Delivery,+57 4738110,"Cl. 48 #65-58, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Organic food store,Open ⋅ Closes 12 AM,No reviews available,art_workshops
MerkaOrgánico,merkaorganico.com,In-store shopping   In-store pickup   Delivery,+57 301 4489297,"Centro Comercial El Tesoro, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Store,,No reviews available,art_workshops
Vita Integral - Laureles,vitaintegral.co,In-store shopping   In-store pickup   Delivery,+57 604 3228482,"Transversal 39B#77-40, Av. Nutibara #77-40, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Health food store,,No reviews available,art_workshops
Vida Simple granel ecológico Mercado Saludable,vidasimplegranel.com,In-store shopping   In-store pickup   Delivery,+57 305 3221745,"Carrera 76, Cq 74 #26, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Natural goods store,,No reviews available,art_workshops
Vita Integral Poblado,vitaintegral.co,In-store shopping   Curbside pickup   Delivery,+57 300 2004516,"Cra. 42 #5, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Supermarket,,No reviews available,art_workshops
Tienda Naturista Annie Naturals,annienaturals.com,In-store shopping   Curbside pickup   Delivery,+57 300 3458131,"Cra. 53 # 49-82, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.9,Yes,No,Yes,Natural goods store,Open ⋅ Closes 7 PM,No reviews available,art_workshops
Almendra Alimentación Integral,m.facebook.com,In-store pickup   Delivery,,"Cl. 30 #7569, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,Yes,Yes,Organic food store,,No reviews available,art_workshops
FUXION MEDELLIN,ifuxion.com,In-store shopping   In-store pickup   Delivery,+57 313 3806470,"Cl. 43 #70 a 39, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,Yes,Yes,Yes,Organic shop,Open ⋅ Closes 11 PM,No reviews available,art_workshops
Batido. Smoothies & Paninis,instagram.com,Dine-in   Curbside pickup   No-contact delivery,,"Cra. 34 #8a-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Restaurant,,No reviews available,art_workshops
Finas Frutas N°1,,Dine-in   Takeout,+57 321 7399032,"Cra. 36 #7, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Juice shop,,No reviews available,art_workshops
Juguería Del Hijo El Dios Simeon,,Dine-in   Takeout,,"Cra 66B #31 A 10, Medellín, Belén, Medellín, Antioquia, Colombia",5.0,No,No,No,Juice shop,,No reviews available,art_workshops
The Juice Bar,,Dine-in   Curbside pickup,+57 324 6249064,"Cra. 43E #11-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Gastropub,,No reviews available,art_workshops
Arami Jugo De Naranja 100% Natural,,Dine-in   Takeout,,"34b #66a- a 66a-, Cra. 54 #42188, Medellín, Antioquia, Colombia",,No,No,No,Juice shop,,No reviews available,art_workshops
Disfruta 100% fruta,,Dine-in   Takeout,,"Cl. 43 #70-33 a 70-1, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Juice shop,,No reviews available,art_workshops
Betty's Bowls,bettysbowls.com,Dine-in   Drive-through   No-contact delivery,+57 321 6969520,"Cra. 32d #7a # 7a-77 Local 01, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Health food restaurant,,No reviews available,art_workshops
Berry Healthy,,In-store pickup   Delivery,+57 315 8967211,"Cra. 25 #3-45, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.1,No,Yes,Yes,Organic food store,,No reviews available,art_workshops
Batido. Smoothies & Paninis,instagram.com,Dine-in   Curbside pickup   No-contact delivery,,"Cra. 34 #8a-53, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Restaurant,,No reviews available,art_workshops
Betty's Bowls,bettysbowls.com,Dine-in   Drive-through   No-contact delivery,+57 321 6969520,"Cra. 32d #7a # 7a-77 Local 01, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Health food restaurant,,No reviews available,art_workshops
Coffee Shop Pergamino Cafe,pergamino.co,Dine-in   Takeout   No-contact delivery,+57 318 8211303,"Cra. 37 #8A-37, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Coffee shop,,No reviews available,art_workshops
Vibras Café,,Dine-in   Curbside pickup   Delivery,+57 350 8868647,"Cl. 32B #81 - 19, Medellín, Belén, Medellín, Antioquia, Colombia",4.8,No,No,Yes,Espresso bar,,No reviews available,art_workshops
Carulla 24/7 Oviedo,carulla.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cra. 43A #6 Sur 145, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,Yes,No,Yes,Supermarket,,No reviews available,art_workshops
Carulla Poblado,carulla.com,Dine-in   No-contact delivery,+57 1 800 0428800,"Cl 11A #42-49, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Supermarket,,No reviews available,art_workshops
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,art_workshops
Santa Leña,santaleña.com,Dine-in   Takeout   No-contact delivery,+57 604 4087560,"Laureles, Transversal 39#74a-04, Laureles - Estadio, Medellín, Antioquia, Colombia",4.5,No,No,No,Espresso bar,,No reviews available,art_workshops
MAHAI.WELLNESS Massage Spa,mahaiwellness-spa.com,,+57 300 5939800,"Cra. 36 #8a 46 Floor 2, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Massage spa,,No reviews available,art_workshops
Jazzy Maids Empreza De Aseo - Servicio de limpieza,jazzymaidservices.com,,+57 305 4604668,"Cl 11A #31a44, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,House cleaning service,,No reviews available,art_workshops
IVY Wellness Center & Spa - Masajes Massages Laureles Medellin,ivywellnesscenter.co,,,"Cq. 4 #73-64, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Massage spa,,No reviews available,art_workshops
MAHAI.WELLNESS Massage Spa,mahaiwellness-spa.com,,+57 300 5939800,"Cra. 36 #8a 46 Floor 2, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Massage spa,,No reviews available,art_workshops
Akzara Spa - WELLNESS CENTER,akzaraspa.com,,+57 300 3208295,"Carrera 36 # 1 sur - 75 sector Milla de Oro Frente al edificio Bliss a dos cuadras del hotel Poblado, Medellín, Antioquia, Colombia",4.7,No,No,No,Spa and health club,,No reviews available,art_workshops
"5 Elementos SPA, IPS & Wellness Center Medellin",spa5elementos.com.co,,+57 604 2040308,"Cra 48A #10sur-191, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Spa,,No reviews available,art_workshops
Terapias de Relajación Medellín / Masajes en Medellín,terapiasderelajacionmedellin.com,,+57 333 2489720,"Cra. 84 #37-35, Santa Monica, Medellín, La América, Medellín, Antioquia, Colombia",4.9,No,No,No,Massage spa,,No reviews available,art_workshops
Etérea wellness Center,site.agendapro.com,,+57 322 5733013,"Cra. 37 #8 - 41, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Wellness center,,No reviews available,art_workshops
HEAL Medicina Integrativa / Integrative Medicine,,,+57 316 1334318,"Cra. 47B #17bsur25, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Wellness center,,No reviews available,art_workshops
"Medicina Regenerativa, Funcional y Ortomolecular Cuerpo&mente",cuerpoymente.com.co,,+57 301 3494589,"Cl. 7 #39 - 197 Consultorio 1717, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Wellness center,,No reviews available,art_workshops
Dra. Marcela Barreto - Medicina Alternativa,instagram.com,,+57 324 4589447,"Salud Vegas Torre Medica, 46-219 a 46-159, Cl. 2 Sur, Medellín, Antioquia, Colombia",5.0,No,No,No,Alternative medicine practitioner,,No reviews available,art_workshops
Dra. Ana María Franco | Medicina Integrativa | Terapias Alternativas,draanamariafranco.com,,+57 310 3307056,"Cl. 19a #44 - 25 Consultorio 1809, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Alternative medicine practitioner,,No reviews available,art_workshops
Medicina Biológica Terapias Integrativas,mbterapias.com,,+57 319 7045844,"Calle 54 # 46 - 27, Consul. 1406, Medellín, Antioquia, Colombia",5.0,No,No,No,Alternative medicine practitioner,,No reviews available,art_workshops
Acupuntura Medellín,acupunturamedellin.com.co,,+57 301 5267431,"Cl. 32F #76 - 56, Laureles - Estadio, Medellín, Belén, Medellín, Antioquia, Colombia",4.9,No,No,No,Holistic medicine practitioner,,No reviews available,art_workshops
Acupunctura & Craniosacral Therapy Medellín,facebook.com,,+57 305 3254663,"Cra. 43B #1451, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Wellness center,,No reviews available,art_workshops
Aportar Vida - Medellín,,,+57 4604 6717,"Cl. 47 #79-48, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.1,No,No,No,Holistic medicine practitioner,,No reviews available,art_workshops
Blue Phoenix,bluephoenix.health,,+57 318 4019090,"Torre Medica, Cra. 25a #1a Sur - 45, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Holistic medicine practitioner,,No reviews available,art_workshops
Dr Hernán Darío Carvajal l Medicina Integrativa,bit.ly,,+57 312 6681459,"Cl. 7 Sur #42 - 70 Consultorio 1013, Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Holistic medicine practitioner,,No reviews available,art_workshops
AlterNativ Health & Wellness,instagram.com,In-store pickup   Delivery,+57 315 7007480,"Cl. 32EE #75C-79, Medellín, Belén, Medellín, Antioquia, Colombia",4.9,No,Yes,Yes,Homeopathic pharmacy,,No reviews available,art_workshops
GANGES - YOGA ESTUDIO - MEDELLIN,gangesyogaestudio.com,,+57 300 8958970,"Cl. 49B #74-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Yoga studio,,No reviews available,art_workshops
YOGALAB Medellin,yogalab.com.co,,+57 300 7060626,"Edificio Meridian, Cl. 5A #43B 25 Oficina 601, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Smash Hot Yoga and Spa,smash-hotyoga.com,,+57 300 6433593,"Cl. 14 #43D 85, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Wellness center,,No reviews available,art_workshops
Sarasvati Escuela de Yoga,sarasvatiyoga.com.co,,+57 311 7671964,"Cl. 14 #30 - 153, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Flying Tree Yoga,flyingtreeyoga.com,,+57 314 7396451,"Tv. 39A #7185, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Yoga studio,,No reviews available,art_workshops
Asociación Centro De Raja Yoga Brahma Kumaris,brahmakumaris.org,,+57 44216214,"Cra. 69 #48d-20, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.5,No,No,No,Yoga studio,,No reviews available,art_workshops
108 Yoga,108yogacolombia.com,,+57 604 2080403,"Cl. 5 Sur #3072, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Yoga studio,,No reviews available,art_workshops
Unity Yoga,unityoga.co,,+57 313 6997729,"Mall La Frontera #local 201, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Flying Tree Yoga,flyingtreeyoga.com,,+57 314 7396451,"Tv. 39A #7185, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Yoga studio,,No reviews available,art_workshops
YOGALAB Medellin,yogalab.com.co,,+57 300 7060626,"Edificio Meridian, Cl. 5A #43B 25 Oficina 601, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
108 Yoga,108yogacolombia.com,,+57 604 2080403,"Cl. 5 Sur #3072, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.9,No,No,No,Yoga studio,,No reviews available,art_workshops
Unity Yoga,unityoga.co,,+57 313 6997729,"Mall La Frontera #local 201, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Orchid Yoga,orchidyogastudio.com,,+57 323 5204193,"Cq. 2 #72-30, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Sarasvati Escuela de Yoga,sarasvatiyoga.com.co,,+57 311 7671964,"Cl. 14 #30 - 153, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Escuela Yeymi Yoga,escuelayeymiyoga.com,,+57 316 5614150,"Cq. 3 #70-43, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.9,No,No,No,Yoga studio,,No reviews available,art_workshops
Smash Hot Yoga and Spa,smash-hotyoga.com,,+57 300 6433593,"Cl. 14 #43D 85, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.6,No,No,No,Wellness center,,No reviews available,art_workshops
TereYoga=corazon+energía,,,+57 301 6906262,"Dentro del Centro Cultural Palermo, Cl. 9 #42 - 37 Edificio 4 piso, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Govindas Escuela de Yoga - Medellín,govindasyogainbound.com,,+57 321 5804676,"La Candelaria, Medellin, Medellín, La Candelaria, Medellin, Antioquia, Colombia",4.9,No,No,No,School,,No reviews available,art_workshops
Happy Yoga Medellin,happyyogamedellin.com,,+57 318 8430182,"Cl 37BSur #28 C - 01, La Sebastiana, Envigado, Antioquia, Colombia",4.6,No,No,No,School,,No reviews available,art_workshops
AYA Retreat formerly Guacamayo,ayahuasca-retreat.com,,+57 305 3164723,"Cl 36 #64a-78, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Retreat center,,No reviews available,art_workshops
Ciencia de la Espiritualidad Kirpal Ashram,sos.org,,+57 318 3733310,"Cra 81B #4975, Calasanz, Medellín, La América, Medellín, Antioquia, Colombia",4.7,No,No,No,Meditation center,,No reviews available,art_workshops
Meditacion Colombia Sede Medellin,meditacioncolombia.org,,+57 314 5539809,"Cl. 23 Sur #43a, Zona 2, Envigado, Antioquia, Colombia",4.5,No,No,No,Meditation center,,No reviews available,art_workshops
Eco Hostel Medellin,ecohostelmedellin.com,,+57 311 6467039,"Finca vegana vereda el roble vereda el roble sector el cristalino, Guatape, Guatapé, Antioquia, Colombia",4.9,No,No,No,,,No reviews available,art_workshops
La Casa de Loto,lacasadeloto.com,,+57 321 6865992,"Vereda El Roble Parte Alta Finca 25, Guatape, Guatapé, Antioquia, Colombia",4.8,No,No,No,Retreat center,Open ⋅ Closes 9 PM,No reviews available,art_workshops
Taichi en el Jardín,instagram.com,,+57 300 6205159,"Jardines del Ed Sura central, Cra. 64B #49 A 30, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Meditation center,,No reviews available,art_workshops
"Centro de estudio de la ciencia del alma, Estadio, Medellin, Antioquia, Colombia",,,+57 42341123,"Cl. 48 #78 A 30, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Meditation center,,No reviews available,art_workshops
Senda Verde Centro de Vida,sendaverde.com.co,,+57 312 6200326,"El Castillo, Vereda La Mosquita, Guarne, Antioquia, Colombia",5.0,No,No,No,Meditation center,,No reviews available,art_workshops
Finca Bienestar Hotel | The Medellin Retreat,medellinretreat.com,,+57 310 5417999,"Finca Bienestar Vereda El Cano, Girardota, Antioquia, Colombia",4.9,No,No,No,,,No reviews available,art_workshops
Ayahuasca House,ayahuasca-house.com,,+57 316 7550952,"Guarne, Antioquia, Colombia",4.9,No,No,No,Retreat center,,No reviews available,art_workshops
GANGES - YOGA ESTUDIO - MEDELLIN,gangesyogaestudio.com,,+57 300 8958970,"Cl. 49B #74-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Yoga studio,,No reviews available,art_workshops
Meditacion Colombia Sede Medellin,meditacioncolombia.org,,+57 314 5539809,"Cl. 23 Sur #43a, Zona 2, Envigado, Antioquia, Colombia",4.5,No,No,No,Meditation center,,No reviews available,art_workshops
Sandra Giraldo Mindful Coach,sandragiraldo.com.co,,+57 300 7096499,"Consultorio 1717, Calle 7 39-197 Torre Intermédica Piso 17, Cl. 7 #39-197 Piso 17 Consultorio 1717, Medellín, Antioquia, Colombia",5.0,No,No,No,Wellness center,,No reviews available,art_workshops
Zensei Master,zenseimaster.com,,+57 313 7584075,"Tv 39 #N° 74 B 10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Mediation service,,No reviews available,art_workshops
Jennifer Madrigal Mindfulness Coach,jennifer-madrigal.com,,+57 300 7072128,,5.0,No,No,No,Meditation instructor,,No reviews available,art_workshops
Conocimiento de sí mismo,conocimientodesimismo.com.co,,+57 321 6435154,"Av. Carabobo #51-52 Oficina 403, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,No,Education center,,No reviews available,art_workshops
Unity Yoga,unityoga.co,,+57 313 6997729,"Mall La Frontera #local 201, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",5.0,No,No,No,Yoga studio,,No reviews available,art_workshops
Be Mindfulness,bemindfulness.co,,+57 314 6817930,"Cra. 25b #16aa Sur-66 a, Cl. 16aa Sur #28, Medellín, Antioquia, Colombia",4.8,No,No,No,Doctor,,No reviews available,art_workshops
Bike House,bikehouse.co,In-store shopping   In-store pickup   Delivery,+57 320 7085114,"Cra. 43A #31 193, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bike Factory Medellin - Tienda de Bicicletas,,In-store shopping   In-store pickup   Delivery,+57 300 8832774,"Cra. 52 # 54-44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bicicletas Medellín,bicicletasmedellin.com.co,In-store shopping   In-store pickup   Delivery,+57 300 3361421,"Cl. 21 Sur #Carrera 43a #06, Los Cristales, Medellín, Envigado, Antioquia, Colombia",4.8,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Sabotage Bike Shop,sabotageshop.com,In-store shopping   Curbside pickup   Delivery,+57 317 8323453,"Cl. 3 Sur #50D-29, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Bicycle Shop,,No reviews available,art_workshops
Zona GW,zonagw.com,In-store pickup   Delivery,+57 301 6949155,"Cra. 43 #30c 28, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
BIKING STORE,,,+57 301 6422292,"Tv. 41 #77-37, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Bicycle repair shop,,No reviews available,art_workshops
Cycling Life,instagram.com,In-store shopping   In-store pickup   Delivery,+57 323 2903511,"Av. 80 #53-42, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Villalbike Bicicletas,villalbike.com,In-store pickup   Delivery,+57 604 2565000,"Cra. 70 #25-93, Medellín, Belén, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bike House,bikehouse.co,In-store shopping   In-store pickup   Delivery,+57 320 7085114,"Cra. 43A #31 193, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Sabotage Bike Shop,sabotageshop.com,In-store shopping   Curbside pickup   Delivery,+57 317 8323453,"Cl. 3 Sur #50D-29, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Bicycle Shop,,No reviews available,art_workshops
Cycling Life,instagram.com,In-store shopping   In-store pickup   Delivery,+57 323 2903511,"Av. 80 #53-42, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Villalbike Bicicletas,villalbike.com,In-store pickup   Delivery,+57 604 2565000,"Cra. 70 #25-93, Medellín, Belén, Medellín, Antioquia, Colombia",4.6,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Bike Factory Medellin - Tienda de Bicicletas,,In-store shopping   In-store pickup   Delivery,+57 300 8832774,"Cra. 52 # 54-44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Specialized Flagship Medellin,specialized.com,In-store shopping   In-store pickup   Delivery,+57 314 6314439,"Cra. 20 #2 Sur - 62, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.2,Yes,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Medellin In Bike,,In-store shopping   Curbside pickup   Delivery,+57 350 7597449,"Cra. 70 #13A 25, Medellín, Belén, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Bicycle Shop,Open ⋅ Closes 6 PM,No reviews available,art_workshops
Custom Shop Medellin,,In-store pickup   Delivery,+57 43664524,"Carrera 35a #15b 35 local 112 av palmas Prisma, Medellín, Antioquia, Colombia",4.2,No,Yes,Yes,Bicycle Shop,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 11A #42 - 49, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 10A #22-04, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,+57 324 4548170,"Cl 36 #53-35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Medellín, Robledo, Medellin, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl. 18 #35-69 of 412, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Av. Nutibara, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,autolartechevrolet.co,,,"Cra. 50 #32-16, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,ayuramotorchevrolet.co,,,"Av. Las Vegas #26 Sur-27, Zona 1, Envigado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cra. 43A #1-50, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
EPM Charging Station,,,,"Cl. 39c #73-07, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Celsia Charging Station,celsia.com,,+57 313 3741240,"Cl 10 #50-347, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",3.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Celsia Charging Station,celsia.com,,+57 313 3741240,"Cl 10 #50-347, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",3.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,+57 324 4548170,"Cl 36 #53-35, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",5.0,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Celsia Charging Station,celsia.com,,,"Av El Poblado, Cra. 43A #6 S-15, El Poblado, Medellín, Antioquia, Colombia",4.5,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 11A #42 - 49, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Medellín, Robledo, Medellin, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl 10A #22-04, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Cl. 18 #35-69 of 412, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,,,,"Av. Nutibara, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,autolartechevrolet.co,,,"Cra. 50 #32-16, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
Electric Vehicle Charging Station,ayuramotorchevrolet.co,,,"Av. Las Vegas #26 Sur-27, Zona 1, Envigado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
EPM Charging Station,,,,"Cl. 39c #73-07, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",,No,No,No,Electric vehicle charging station,,No reviews available,art_workshops
"Reciclaje ""El Primo""",,,+57 604 3018207,"Cra. 63D #43-67, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",5.0,No,No,No,Recycling center,,No reviews available,art_workshops
