Names,Website,Description,Phone Number,Address,Average Rating,Store Shopping,In Store Pickup,Delivery,Type,Opens At,Reviews,Category
Comfama Vásquez Building,comfama.com,,+57 45129965,"Cra. 52 #4431, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,zero_waste_stores
Laureles,,,,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",5.0,No,No,No,Community center,,No reviews available,zero_waste_stores
"בית חב""ד מדג'ין - Chabad Medellin",chabadofmedellin.com,,+57 301 5000724,"Cra. 41a #10 - 54, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.8,No,No,No,Community center,,No reviews available,zero_waste_stores
Centro Integracion Barrial El Raizal,,,+57 42115018,"Cra. 30a #78-35 int 150, Versalles, Medellín, Manrique, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,zero_waste_stores
Preventorio Belen,,,,"Cra. 76A #26-1, Medellín, Belén, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,zero_waste_stores
Integrate Medellin,,,,"Cl. 59 #45-53, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Community center,,No reviews available,zero_waste_stores
J.A.C EL BOSQUE,,,,"Cl. 79A #54B 006, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.3,No,No,No,Community center,,No reviews available,zero_waste_stores
Fundacion Solidaridad y Compromiso - Sede Bello Oriente,,,+57 301 3354965,"Cra. 23 #91b124 BNo.84 B, Maria Cano Carambola, Bello, Medellín, Manrique, Medellín, Antioquia, Colombia",4.2,No,No,No,Community center,,No reviews available,zero_waste_stores
La Casa - Medellín Community House,mdecommunity.com,,+57 314 2464586,"Cra. 81A #32ee-18, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Event venue,,No reviews available,zero_waste_stores
Impact Hub Medellín,medellin.impacthub.net,,+57 305 4695347,"Ayurá Center 1, Cl. 26 Sur #48 - 41 Oficina 708, Zona 2, Envigado, Antioquia, Colombia",4.8,No,No,No,Business development service,,No reviews available,zero_waste_stores
Camelhub - Innovation Hub Coworking,,,+57 45809809,"Carrera 48 A # 16 SUR - 55, Medellín, Antioquia, Colombia",,No,No,No,,,No reviews available,zero_waste_stores
"Plaza Botero - Medellín, Antioquia",comunasdemedellin.com,"Outdoor plaza showcasing 23 sculptures by artist Fernando Botero, plus landscaped grounds  benches.   Dogs allowed",,"Av. Carabobo, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,zero_waste_stores
Centro Comercial Premium Plaza,ccpremiumplaza.com,"Contemporary shopping hub with clothing stores, a cinema  gyms, plus a casino  eateries.",+57 604 4487071,"Calle 30, Cra. 43A, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Plazuela Nutibara,,Dogs allowed,,"Cra. 51 #5439, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,City park,,No reviews available,zero_waste_stores
Plaza Cisneros,,"Built in 1924  named after Francisco Javier Cisneros, this plaza features 300 dramatic light poles.   Dogs allowed",,"Cl 44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,zero_waste_stores
Unión Plaza Centro Comercial,unionplaza.com.co,"Tree-studded indoor-outdoor retail plaza with a charming, old-fashioned feel  many shops  cafes.",+57 604 4082649,"Cra. 50 #52-50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Centro Comercial Bosque Plaza,bosqueplaza.com,Compact shopping center offering stores  services as well as a food court  movie theater.,+57 604 2638895,"Cl. 73 #51D- 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.2,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
San Antonio Park,,"Leafy park with several sculptures by Fernando Botero, plus food vendors  an amphitheater.",,"Cl 44 #50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.0,No,No,No,Plaza,,No reviews available,zero_waste_stores
"Plaza Mayor, Medellín",plazamayor.com.co,,+57 42617200,"Cra. 57 # 41-81, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.7,No,No,No,Event venue,,No reviews available,zero_waste_stores
Centro Comercial Gran Plaza,granplaza.co,Many familiar retailers  a food court are offered at this standard mall with a bustling vibe.,+57 304 5857396,"Cl. 45 #53 50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Plaza de La Libertad,,Dogs allowed,,"Cra. 54 #42188, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.6,No,No,No,Park,,No reviews available,zero_waste_stores
Sao Paulo Plaza,,"Venue for retail, offices  lodging, featuring a mall with a supermarket  an airy food court.",+57 43135250,"18 C Sur #43a 200 Sao Pablo Medellin, Antiouqia, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Unión Plaza Centro Comercial,unionplaza.com.co,"Tree-studded indoor-outdoor retail plaza with a charming, old-fashioned feel  many shops  cafes.",+57 604 4082649,"Cra. 50 #52-50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.4,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Centro Comercial Bosque Plaza,bosqueplaza.com,Compact shopping center offering stores  services as well as a food court  movie theater.,+57 604 2638895,"Cl. 73 #51D- 71, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia",4.2,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Centro Comercial Premium Plaza,ccpremiumplaza.com,"Contemporary shopping hub with clothing stores, a cinema  gyms, plus a casino  eateries.",+57 604 4487071,"Calle 30, Cra. 43A, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Centro Comercial Gran Plaza,granplaza.co,Many familiar retailers  a food court are offered at this standard mall with a bustling vibe.,+57 304 5857396,"Cl. 45 #53 50, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Plaza Cisneros,,"Built in 1924  named after Francisco Javier Cisneros, this plaza features 300 dramatic light poles.   Dogs allowed",,"Cl 44, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.3,No,No,No,Park,,No reviews available,zero_waste_stores
Plaza de las Luces Medellin.,,,,"Cl. 45, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Plaza Carlos E,,Dogs allowed,,"a 64b-56, Cl. 52 #64b-2, Medellín, Antioquia, Colombia",4.7,No,No,No,Park,,No reviews available,zero_waste_stores
Centro Comercial Plaza del Poblado,,,,"Cl 10 #4249, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.3,No,No,No,Shopping mall,,No reviews available,zero_waste_stores
Atanasio Girardot Stadium,comunasdemedellin.com,,,"Cra. 74 #48010, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Stadium,,No reviews available,zero_waste_stores
Sports Complex Miraflores,inder.gov.co,,,"Cl. 52 #24-86, Alejandro Echavarría, Medellín, Buenos Aires, Medellín, Antioquia, Colombia",4.5,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Placa Polideportiva Manila,,,,"Cra 43D #1193 11- a, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Medellin Aquatic Complex,,,+57 44301330,"Carrera 72 # 48-100, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Sports Unit Belén Rincón,,,,"Cra. 76A #1C-5, Medellín, Belén, Medellín, Antioquia, Colombia",4.5,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Sport 360º,sport360oficial.com,,+57 314 8103531,"Calle 73 # 51D - 71, Piso 9, Medellín, Antioquia, Colombia",4.4,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Coliseum,,,,"Cra. 65, Medellín, Robledo, Medellín, Antioquia, Colombia",4.8,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Medellín Sports Coliseum,,,,"Laureles - Estadio, Medellin, Medellín, Laureles - Estadio, Medellin, Antioquia, Colombia",4.8,No,No,No,Soccer field,,No reviews available,zero_waste_stores
Aquatic Complex Atanasio Girardot,,,+57 43699000 ext. 518,"Cl. 48 #7350, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Coliseo Universidad Pontificia Boliviariana,upb.edu.co,,,"Cq. 1 #701, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.6,No,No,No,Sports complex,,No reviews available,zero_waste_stores
COLISEUM TABLE TENNIS,,,+57 304 2075137,"CARRERA 48 #70-10, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.7,No,No,No,Sports complex,,No reviews available,zero_waste_stores
Nómadas Outdoor,nomadasoutdoor.com.co,In-store pickup   Delivery,+57 319 5018092,"Cl. 37 Sur # 37 30, Zona 9, Envigado, Antioquia, Colombia",4.9,No,Yes,Yes,Sporting goods store,,No reviews available,zero_waste_stores
Outdoor Adventure CC. El Tesoro,tiendasoa.com,In-store shopping   In-store pickup   Delivery,+57 322 4514254,"Kra. 25A, Centro Comercial El Tesoro #1A SUR - 45 Local 1255, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Outdoor clothing and equipment shop,Open ⋅ Closes 9 PM,No reviews available,zero_waste_stores
Almacen de Camping,almacendecamping.com,In-store shopping   Curbside pickup   Delivery,+57 604 4114759,"Cra. 78 #45e-75, Los Pinos, Medellín, La América, Medellín, Antioquia, Colombia",4.7,Yes,No,Yes,Outdoor sports store,,No reviews available,zero_waste_stores
JLB Sports,jlbsports.com,In-store shopping   Curbside pickup   Delivery,+57 310 4624859,"Cl 45B #75-20, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.8,Yes,No,Yes,Outdoor sports store,,No reviews available,zero_waste_stores
El Norteño,,In-store pickup   Delivery,+57 45806660,"Cra. 43 #31-183 Galerias de, Local 102, Medellín, Antioquia, Colombia",4.4,No,Yes,Yes,Sporting goods store,,No reviews available,zero_waste_stores
REBAJAS MEDELLIN,,,+57 313 6789448,"Cl. 41 #88-28, Santa Monica, Medellín, La América, Medellín, Antioquia, Colombia",4.0,No,No,Yes,Outdoor sports store,,No reviews available,zero_waste_stores
Zaffari Sport,zaffarisport.com,,,"Cl. 30A #26, Medellín, Belén, Medellín, Antioquia, Colombia",4.1,No,No,Yes,Outdoor sports store,,No reviews available,zero_waste_stores
Patines Cityrun,cityrun.com.co,In-store pickup   Delivery,+57 316 5694963,"050024, Medellín, Antioquia, Colombia",4.9,No,Yes,Yes,Outdoor sports store,,No reviews available,zero_waste_stores
Vida Simple granel ecológico Mercado Saludable,vidasimplegranel.com,In-store shopping   In-store pickup   Delivery,+57 305 3221745,"Carrera 76, Cq 74 #26, Medellín, Antioquia, Colombia",4.8,Yes,Yes,Yes,Natural goods store,,No reviews available,zero_waste_stores
Éxito,exito.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cl 10 #43E-135, El Poblado, Medellín, El Poblado, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Supermarket,,No reviews available,zero_waste_stores
Zonazul Mercado Saludable,zonazul.co,,,"El Poblado, Medellín, El Poblado, Medellin, Antioquia, Colombia",3.5,No,No,Yes,Health and beauty shop,,No reviews available,zero_waste_stores
Cero Waste - Mercado Ecológico,cerowasteshop.com,In-store shopping   Curbside pickup   Delivery,+57 317 6354622,"Cra. 36 #54-96, Cabecera del llano, Bucaramanga, Santander, Colombia",5.0,Yes,No,Yes,Organic food store,,No reviews available,zero_waste_stores
Carulla - Laureles,carulla.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Tv. 39B #73B-22, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.4,Yes,No,Yes,Supermarket,,No reviews available,zero_waste_stores
PriceSmart,shop.pricesmart.com,In-store shopping   Curbside pickup   Delivery,,"Cra. 70 #1-120, Guayabal, Medellín, Guayabal, Medellín, Antioquia, Colombia",4.5,Yes,No,Yes,Warehouse store,,No reviews available,zero_waste_stores
Homecenter,homecenter.com.co,In-store shopping   Curbside pickup   Delivery,+57 320 8899933,"Cra. 49, Av. Las Vegas #14-135, Medellín, El Poblado, Colombia",4.4,Yes,No,Yes,Building materials store,,No reviews available,zero_waste_stores
Raíz Cuidado a Granel,,In-store pickup   Delivery,+57 305 4229831,"Raiz Cuidado a Granel, Cra 43D #10-77, El Poblado, Envigado, Medellín, El Poblado, Medellín, Antioquia, Colombia",,No,Yes,Yes,Cosmetics store,,No reviews available,zero_waste_stores
EcoShopping,ecoshopping.com.co,In-store shopping   Curbside pickup   Delivery,+57 318 3807099,"Cra. 48a #118-22, Medellín, Santa Cruz, Medellín, Antioquia, Colombia",4.0,Yes,No,Yes,Formal wear store,,No reviews available,zero_waste_stores
Éxito,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cra 66B #34A-25, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.5,No,No,No,Supermarket,,No reviews available,zero_waste_stores
Jumbo,tiendasjumbo.co,In-store shopping   In-store pickup   Delivery,+57 604 7240401,"Cra. 44 #29-80, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,Yes,Yes,Yes,Supermarket,,No reviews available,zero_waste_stores
Éxito La 33,exito.com,In-store shopping   Curbside pickup   Delivery,+57 1 800 0428800,"Cra 66B #32D - 35, Medellín, Belén, Medellín, Antioquia, Colombia",4.3,Yes,No,Yes,Supermarket,,No reviews available,zero_waste_stores
Placita de Flórez,placitadeflorez.com,"Storied, old-school market selling produce, meat  fish along with fresh flowers, souvenirs  gifts.",+57 313 4502521,"Cra. 39 #50-25, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.5,No,No,No,Traditional market,,No reviews available,zero_waste_stores
Jumbo,tiendasjumbo.co,In-store shopping   In-store pickup   Delivery,+57 604 5013020,"Cra. 65 #45-85, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.3,Yes,Yes,Yes,Supermarket,,No reviews available,zero_waste_stores
éxito Vecino Aventura,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cl. 67 #53 - 28, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia",4.2,No,No,No,Supermarket,,No reviews available,zero_waste_stores
Éxito La 70,exito.com,Dine-in   Curbside pickup   No-contact delivery,+57 1 800 0428800,"Cra. 70 #43 - 31, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia",4.2,No,No,No,Supermarket,,No reviews available,zero_waste_stores
